UID          PID    PPID     LWP  C NLWP STIME TTY          TIME CMD
bruno      17754   12540   17761  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17766  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17767  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17768  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17770  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17773  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17775  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17776  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17778  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17780  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17781  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17784  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17785  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17786  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17787  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17754   12540   17788  0   19 04:07 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {0bd341d1-775b-4f7e-87bf-9e0512496649} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 24 tab
bruno      17853   12540   17853  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17857  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17858  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17859  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17860  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17861  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17862  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17863  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17865  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17866  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17867  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17868  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17869  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17870  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17871  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17872  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
bruno      17853   12540   17873  0   19 04:08 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:50044 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {38c443d3-c115-427c-86e6-7a95f6fcf3c2} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 25 tab
